"distance:vector SingleCell_Standalone.ue[0].cellularNic.nrChannelModel[0] ($packetLen=1000B, #0 - Multiple-UEs-0-20240120-23:12:54-148370)",,"throughput:vector SingleCell_Standalone.ue[0].app[0] ($packetLen=1000B, #0 - Multiple-UEs-0-20240120-23:12:54-148370)",
24.626,450.6292808150599267,,
24.631,450.6292808150599267,,
24.64,450.8288435769200062,,
24.642,450.8288435769200062,,
24.644,450.8288435769200062,,
24.66,451.0284067615999655,,
24.662,451.3111427971599577,,
24.665,451.3111427971599577,,
24.68,451.3111427971599577,,
24.682,451.6437797200200045,,
24.685,451.6437797200200045,,
24.686,451.6437797200200045,,
24.7,451.9597071976800157,,
24.702,451.9597071976800157,,
24.704,451.9597071976800157,,
24.706,451.9597071976800157,,
24.72,452.20922978987994,,
24.722,452.20922978987994,,
24.724,452.20922978987994,,
24.728,452.3754692750200077,,
24.74,452.3754692750200077,,
24.742,452.3754692750200077,,
24.745,452.691449668889957,,
24.746,452.691449668889957,,
24.752,452.691449668889957,,
24.76,452.691449668889957,,
24.765,452.9741760560899577,,
24.766,452.9741760560899577,,
24.78,453.2070644386999437,,
24.782,453.2070644386999437,,
24.8,453.6227663855800062,,
24.802,453.6227663855800062,,
24.804,453.6227663855800062,,
24.806,453.6227663855800062,,
24.82,453.8722277575699295,,
24.822,453.8722277575699295,,
24.84,454.02190489162001,,
24.842,454.321259858049982,,
24.844,454.321259858049982,,
24.845,454.321259858049982,,
24.846,454.321259858049982,,
24.85,454.321259858049982,,
24.86,454.6206157540599382,,
24.862,454.6206157540599382,,
24.864,454.6206157540599382,,
24.865,454.6206157540599382,,
24.88,454.8201868669299282,,
24.882,454.8201868669299282,,
24.884,455.0197583915900145,,
24.885,455.0197583915900145,,
24.888,455.0197583915900145,,
24.89,455.0197583915900145,,
24.9,455.2858543974299425,,
24.902,455.2858543974299425,,
24.904,455.2858543974299425,,
24.908,455.2858543974299425,,
24.91,455.2858543974299425,,
24.92,455.5186952013299315,,
24.922,455.6517375968700192,,
24.924,455.6517375968700192,,
24.926,455.6517375968700192,,
24.94,455.6517375968700192,,
24.942,455.9843598818499665,,
24.944,455.9843598818499665,,
24.945,455.9843598818499665,,
24.96,456.250479329529979,,
24.962,456.250479329529979,,
24.98,456.5997796666999862,,
24.981,456.5997796666999862,,
25,456.9489709185199882,,
25.001,456.9489709185199882,,
25.02,457.2650318222999865,,
25.021,457.2650318222999865,,
25.026,457.2650318222999865,,
25.04,457.5144577774099145,,
25.041,457.5144577774099145,,
25.06,457.730645443559977,,
25.061,457.9634858631500242,,
25.066,457.9634858631500242,,
25.08,458.2794844534599842,,
25.081,458.2794844534599842,,
25.1,458.6121156386799365,,
25.102,458.6121156386799365,,
25.12,458.9114846593899962,,
25.121,458.9114846593899962,,
25.14,459.2441835311999492,,
25.142,459.2441835311999492,,
25.16,459.593449695399952,,
25.162,459.593449695399952,,
25.18,459.9260852738499337,,
25.181,459.9260852738499337,,
25.2,460.2752882522399867,,
25.202,460.308551986949963,,
25.22,460.5081346268299267,,
25.222,460.5081346268299267,,
25.24,460.9073010962299562,,
25.242,460.9073010962299562,,
25.26,461.2399610016899475,,
25.262,461.28983711466992,,
25.266,461.28983711466992,,
25.28,461.58921414070994,,
25.282,461.58921414070994,,
25.3,461.93848845791001,,
25.302,461.93848845791001,,
25.32,462.0881778196300035,,
25.322,462.3043961764399205,,
25.34,462.5871647563100155,,
25.342,462.5871647563100155,,
25.36,462.886524807219983,,
25.361,462.886524807219983,,
25.38,463.2690682890599865,,
25.381,463.2690682890599865,,
25.4,463.6017159587199765,,
25.401,463.6017159587199765,,
25.406,463.6017159587199765,,
25.42,463.734775329140005,,
25.422,463.734775329140005,,
25.44,464.1672402786299455,,
25.442,464.1672402786299455,,
25.46,464.5830984405199595,,
25.461,464.5830984405199595,,
25.48,464.849174292960014,,
25.482,464.849174292960014,,
25.5,465.2649704619599315,,
25.502,465.2649704619599315,,
25.506,465.2649704619599315,,
25.52,465.5809918463099825,,
25.522,465.5809918463099825,,
25.54,465.9136815510099705,,
25.541,465.9136815510099705,,
25.56,466.1964046706999605,,
25.562,466.1964046706999605,,
25.58,466.595593312239996,,
25.582,466.595593312239996,,
25.6,466.928251679049934,,
25.602,466.928251679049934,,
25.608,466.928251679049934,,
25.62,467.1777461480500035,,
25.621,467.1777461480500035,,
25.64,467.4938087360300175,,
25.641,467.4938087360300175,,
25.646,467.4938087360300175,,
25.66,467.9096354204599475,,
25.662,467.9096354204599475,,
25.668,467.9096354204599475,,
25.68,468.192363095099948,,
25.681,468.192363095099948,,
25.7,468.59155932554995,,
25.701,468.59155932554995,,
25.72,468.791158005829969,,
25.722,468.791158005829969,,
25.74,469.157155471139957,,
25.742,469.157155471139957,,
25.76,469.523023047259924,,
25.761,469.523023047259924,,
25.78,469.839057235859967,,
25.781,469.839057235859967,,
25.8,470.2548931210000075,,
25.802,470.271592165859941,,
25.806,470.271592165859941,,
25.82,470.271592165859941,,
25.821,470.271592165859941,,
25.84,470.787165412939996,,
25.842,470.787165412939996,,
25.86,471.1531103467899565,,
25.862,471.2695394583899975,,
25.864,471.2695394583899975,,
25.868,471.2695394583899975,,
25.88,471.5190441236999255,,
25.882,471.5190441236999255,,
25.884,471.5190441236999255,,
25.888,471.5190441236999255,,
25.902,471.9182527889099655,,
25.904,471.9182527889099655,,
25.905,472.0014214465500105,,
25.908,472.0014214465500105,,
25.92,472.0014214465500105,,
25.922,472.267627157689956,,
25.924,472.267627157689956,,
25.925,472.267627157689956,,
25.94,472.267627157689956,,
25.942,472.6002376677599825,,
25.944,472.6002376677599825,,
25.945,472.6002376677599825,,
25.948,472.6002376677599825,,
25.95,472.749942239699974,,
25.96,472.749942239699974,,
25.962,472.749942239699974,,
25.964,472.9828164281799425,,
25.965,472.9828164281799425,,
25.98,473.0160842100899555,,
25.982,473.2822268312900155,,
25.984,473.2822268312900155,,
25.985,473.2822268312900155,,
26,473.581638056659924,,
26.002,473.581638056659924,,
26.004,473.581638056659924,,
26.02,473.86441607868994,,
26.025,473.86441607868994,,
26.026,473.86441607868994,,
26.04,474.180462968019922,,
26.042,474.180462968019922,,
26.06,474.3800719991800155,,
26.062,474.3800719991800155,,
26.064,474.6295837984399655,,
26.08,474.6295837984399655,,
26.082,474.9456328901600255,,
26.084,474.9456328901600255,,
26.085,474.9456328901600255,,
26.086,474.9456328901600255,,
26.09,474.9456328901600255,,
26.1,475.24504865545998,,
26.102,475.24504865545998,,
26.104,475.24504865545998,,
26.12,475.5111966842199515,,
26.122,475.5111966842199515,,
26.124,475.5111966842199515,,
26.13,475.7108081262499565,,
26.14,475.8272987954700265,,
26.144,475.8272987954700265,,
26.145,475.8272987954700265,,
26.16,476.09339772902001,,
26.162,476.2597614207099905,,
26.18,476.525891911460006,,
26.185,476.525891911460006,,
26.191,476.6922362755799425,,
26.2,476.908484320229944,,
26.202,476.908484320229944,,
26.204,476.908484320229944,,
26.205,476.908484320229944,,
26.206,476.908484320229944,,
26.22,477.241174438039932,,
26.222,477.241174438039932,,
26.228,477.241174438039932,,
26.24,477.5239618167199735,,
26.242,477.5905063286700155,,
26.244,477.5905063286700155,,
26.246,477.5905063286700155,,
26.26,477.906557641890002,,
26.262,477.906557641890002,,
26.266,477.906557641890002,,
26.268,477.906557641890002,,
26.28,478.1727120286299145,,
26.282,478.1727120286299145,,
26.285,478.1727120286299145,,
26.3,478.5719447896199185,,
26.302,478.5719447896199185,,
26.308,478.5719447896199185,,
26.322,478.9379093959900025,,
26.324,478.9711789644799165,,
26.325,478.9711789644799165,,
26.34,478.9711789644799165,,
26.342,478.9711789644799165,,
26.344,478.9711789644799165,,
26.345,479.320510024539997,,
26.36,479.3537797055299715,,
26.362,479.6033026243100025,,
26.364,479.6033026243100025,,
26.37,479.66984216203002,,
26.38,479.902730851109934,,
26.382,479.902730851109934,,
26.384,479.902730851109934,,
26.385,479.902730851109934,,
26.4,480.235429805850002,,
26.402,480.235429805850002,,
26.404,480.235429805850002,,
26.41,480.235429805850002,,
26.42,480.5514947129199735,,
26.422,480.5514947129199735,,
26.424,480.5514947129199735,,
26.43,480.5514947129199735,,
26.44,480.8676109926100235,,
26.442,480.93410077126998,,
26.444,480.93410077126998,,
26.445,480.93410077126998,,
26.446,480.93410077126998,,
26.46,480.93410077126998,,
26.462,481.250233193040002,,
26.464,481.250233193040002,,
26.465,481.250233193040002,,
26.48,481.533015492979983,,
26.482,481.533015492979983,,
26.484,481.533015492979983,,
26.5,481.8989391147299535,,
26.502,481.915624827509985,,
26.504,481.915624827509985,,
26.505,481.915624827509985,,
26.52,482.165102841709993,,
26.522,482.165102841709993,,
26.524,482.165102841709993,,
26.54,482.46460252018994,,
26.542,482.46460252018994,,
26.546,482.46460252018994,,
26.548,482.46460252018994,,
26.56,482.747338135239941,,
26.562,482.913757198050005,,
26.564,482.913757198050005,,
26.566,482.913757198050005,,
26.568,482.913757198050005,,
26.58,482.913757198050005,,
26.582,483.246464873829948,,
26.584,483.246464873829948,,
26.585,483.246464873829948,,
26.6,483.5624724655499435,,
26.602,483.5624724655499435,,
26.62,483.8619464164599985,,
26.622,483.8619464164599985,,
26.624,483.9617240196399715,,
26.625,483.9617240196399715,,
26.64,484.227892482119953,,
26.642,484.227892482119953,,
26.644,484.227892482119953,,
26.66,484.560603913169983,,
26.662,484.560603913169983,,
26.68,484.860045009919984,,
26.682,484.9265875797699415,,
26.684,484.9265875797699415,,
26.685,484.9265875797699415,,
26.7,485.22602961103996,,
26.702,485.259300994969974,,
26.704,485.259300994969974,,
26.706,485.259300994969974,,
26.71,485.259300994969974,,
26.72,485.5421081384799875,,
26.725,485.6419225866699185,,
26.726,485.6419225866699185,,
26.731,485.6419225866699185,,
26.74,485.874888047659963,,
26.742,485.874888047659963,,
26.744,485.874888047659963,,
26.745,485.874888047659963,,
26.76,486.224175218169988,,
26.762,486.224175218169988,,
26.764,486.224175218169988,,
26.78,486.4737634383899355,,
26.782,486.4737634383899355,,
26.784,486.4737634383899355,,
26.8,486.8896103072900115,,
26.802,486.8896103072900115,,
26.805,486.9395180895099865,,
26.806,486.9395180895099865,,
26.82,487.055969662920005,,
26.822,487.055969662920005,,
26.823,487.055969662920005,,
26.84,487.4552538743499755,,
26.842,487.5716913460399815,,
26.844,487.5716913460399815,,
26.86,487.8378617495899315,,
26.862,487.8378617495899315,,
26.864,487.8378617495899315,,
26.865,487.8378617495899315,,
26.866,487.8378617495899315,,
26.88,488.2039211367799655,,
26.882,488.2039211367799655,,
26.884,488.2039211367799655,,
26.888,488.353580610060019,,
26.9,488.553214313729994,,
26.902,488.553214313729994,,
26.904,488.553214313729994,,
26.905,488.553214313729994,,
26.92,488.752848349649978,,
26.922,488.752848349649978,,
26.924,488.752848349649978,,
26.925,488.752848349649978,,
26.928,488.9857551442599945,,
26.94,489.1355467656999265,,
26.942,489.1355467656999265,,
26.944,489.1355467656999265,,
26.96,489.335116181649936,,
26.962,489.568024102610023,,
26.964,489.568024102610023,,
26.98,489.800982974230008,,
26.984,489.9007504834299865,,
26.985,489.9007504834299865,,
27,490.2168413930500025,,
27.002,490.2168413930500025,,
27.004,490.2168413930500025,,
27.005,490.2168413930500025,,
27.02,490.41647818190995,,
27.022,490.41647818190995,,
27.024,490.616115299249939,,
27.025,490.616115299249939,,
27.028,490.616115299249939,,
27.04,490.882298632629953,,
27.042,490.882298632629953,,
27.045,490.882298632629953,,
27.06,491.1984275130599805,,
27.062,491.1984275130599805,,
27.064,491.1984275130599805,,
27.065,491.1984275130599805,,
27.08,491.464597512150019,,
27.082,491.464597512150019,,
27.084,491.464597512150019,,
27.088,491.6309423765500225,,
27.1,491.880491311119952,,
27.102,491.880491311119952,,
27.105,491.880491311119952,,
27.12,492.1300904247299265,,
27.122,492.1300904247299265,,
27.125,492.296407332059969,,
27.126,492.296407332059969,,
27.131,492.296407332059969,,
27.14,492.296407332059969,,
27.142,492.562644827719963,,
27.145,492.562644827719963,,
27.146,492.562644827719963,,
27.16,492.845418637189935,,
27.162,492.845418637189935,,
27.164,492.845418637189935,,
27.165,492.845418637189935,,
27.18,493.061696490450002,,
27.182,493.244701124129959,,
27.184,493.244701124129959,,
27.19,493.277974723039959,,
27.2,493.5441638369999265,,
27.202,493.5608503465999755,,
27.204,493.5608503465999755,,
27.205,493.5608503465999755,,
27.206,493.5608503465999755,,
27.22,493.7771302845999325,,
27.224,493.7771302845999325,,
27.225,493.7771302845999325,,
27.23,494.04326996913994,,
27.24,494.209639126390014,,
27.242,494.209639126390014,,
27.244,494.209639126390014,,
27.26,494.4425563209599645,,
27.262,494.559015081879919,,
27.264,494.559015081879919,,
27.28,494.858480967359922,,
27.282,494.858480967359922,,
27.284,494.858480967359922,,
27.285,494.858480967359922,,
27.286,494.858480967359922,,
27.3,495.2078587428300105,,
27.301,495.2078587428300105,,
27.32,495.523983264219963,,
27.322,495.523983264219963,,
27.324,495.523983264219963,,
27.325,495.523983264219963,,
27.34,495.79022279568994,,
27.342,495.79022279568994,,
27.344,495.9232543769600145,,
27.35,495.9232543769600145,,
27.36,496.0563516896600035,,
27.362,496.2227891193699615,,
27.38,496.5388306298799515,,
27.382,496.5388306298799515,,
27.384,496.5388306298799515,,
27.385,496.5388306298799515,,
27.4,496.87157580379994,,
27.405,496.921487655600002,,
27.406,496.921487655600002,,
27.42,497.204321855040006,,
27.422,497.204321855040006,,
27.424,497.204321855040006,,
27.44,497.437280029569932,,
27.442,497.437280029569932,,
27.444,497.5869808962700045,,
27.46,497.869816582449969,,
27.462,497.869816582449969,,
27.468,497.869816582449969,,
27.48,498.202565255120019,,
27.482,498.2192027116200255,,
27.484,498.2192027116200255,,
27.49,498.352302441869936,,
27.5,498.535314798099988,,
27.502,498.5519522980699765,,
27.504,498.5519522980699765,,
27.505,498.5519522980699765,,
27.52,498.8347901294599725,,
27.522,498.8347901294599725,,
27.524,498.9346153960399285,,
27.525,498.9346153960399285,,
27.532,498.9346153960399285,,
27.54,499.101056605569964,,
27.542,499.2174540746799475,,
27.56,499.5335686315199815,,
27.564,499.5335686315199815,,
27.565,499.5335686315199815,,
27.574,499.699945027129955,,
27.58,499.8330968041899475,,
27.582,499.8330968041899475,,
27.584,499.8330968041899475,,
27.585,499.8330968041899475,,
27.6,500.1990755068799195,,
27.602,500.215763728349996,,
27.604,500.215763728349996,,
27.605,500.215763728349996,,
27.606,500.215763728349996,,
27.62,500.481916971299936,,
27.622,500.481916971299936,,
27.625,500.615019051590023,,
27.64,500.615019051590023,,
27.642,500.615019051590023,,
27.644,500.615019051590023,,
27.645,500.615019051590023,,
27.66,501.064239585199969,,
27.661,501.064239585199969,,
27.67,501.2140457027899155,,
27.68,501.4968893880699155,,
27.682,501.5467374504099765,,
27.684,501.5467374504099765,,
27.7,501.862857714169989,,
27.705,501.862857714169989,,
27.706,501.862857714169989,,
27.72,502.095854520089914,,
27.721,502.095854520089914,,
27.74,502.511738556069984,,
27.745,502.511738556069984,,
27.746,502.511738556069984,,
27.76,502.7779816017599595,,
27.762,502.877796137179983,,
27.764,502.877796137179983,,
27.765,502.877796137179983,,
27.766,502.877796137179983,,
27.77,502.877796137179983,,
27.78,503.127346438679977,,
27.782,503.210557726069963,,
27.784,503.210557726069963,,
27.8,503.5266612068600105,,
27.802,503.5266612068600105,,
27.804,503.5266612068600105,,
27.82,503.7596609767299455,,
27.822,503.87609804426995,,
27.828,503.87609804426995,,
27.84,504.025806373799922,,
27.842,504.025806373799922,,
27.848,504.24210320043994,,
27.86,504.4251238692299905,,
27.862,504.4251238692299905,,
27.865,504.4251238692299905,,
27.88,504.7246127833399195,,
27.882,504.7246127833399195,,
27.884,504.7246127833399195,,
27.9,505.190485774640022,,
27.901,505.190485774640022,,
27.92,505.49004118222001,,
27.922,505.49004118222001,,
27.924,505.49004118222001,,
27.94,505.789467738179949,,
27.942,505.789467738179949,,
27.952,505.972490542759941,,
27.96,505.972490542759941,,
27.962,506.222067499439957,,
27.964,506.222067499439957,,
27.965,506.2719829467999925,,
27.966,506.2719829467999925,,
27.971,506.2719829467999925,,
27.98,506.4883188543000165,,
27.982,506.4883188543000165,,
27.984,506.4883188543000165,,
27.985,506.604753072449965,,
27.99,506.604753072449965,,
28,506.85433120997993,,
28.002,506.85433120997993,,
28.004,506.85433120997993,,
28.005,506.85433120997993,,
28.006,506.85433120997993,,
28.02,507.1871027830799205,,
28.022,507.1871027830799205,,
28.024,507.1871027830799205,,
28.026,507.1871027830799205,,
28.028,507.1871027830799205,,
28.03,507.1871027830799205,,
28.04,507.4866635003399985,,
28.042,507.536564330839949,,
28.044,507.536564330839949,,
28.06,507.536564330839949,,
28.066,507.8693078965899285,,
28.072,507.8693078965899285,,
28.08,508.135506286399957,,
28.082,508.135506286399957,,
28.084,508.135506286399957,,
28.085,508.268616084049993,,
28.1,508.518197308029924,,
28.102,508.518197308029924,,
28.104,508.518197308029924,,
28.105,508.601391151689993,,
28.12,508.601391151689993,,
28.122,508.601391151689993,,
28.124,508.9175282236599265,,
28.125,508.9175282236599265,,
28.14,509.150506389739915,,
28.142,509.2170271821099715,,
28.144,509.2170271821099715,,
28.145,509.2170271821099715,,
28.16,509.516526800749942,,
28.162,509.516526800749942,,
28.164,509.516526800749942,,
28.166,509.516526800749942,,
28.18,509.7328324908099815,,
28.182,509.7328324908099815,,
28.2,510.1820838666300215,,
28.202,510.198722834869953,,
28.204,510.198722834869953,,
28.21,510.198722834869953,,
28.22,510.431668602779948,,
28.222,510.431668602779948,,
28.224,510.431668602779948,,
28.226,510.431668602779948,,
28.242,510.747875519679949,,
28.244,510.9142003828200115,,
28.245,510.9142003828200115,,
